Area,ISOCode,Year,Age,Sex,Population
World,900,1980,90--94,Female,2647.43
World,900,1985,90--94,Female,1795.23
World,900,1990,90--94,Female,3092.46
World,900,1995,90--94,Female,4026.25
World,900,2000,90--94,Female,4990.67
World,900,2005,90--94,Female,5965.84
World,900,2010,90--94,Female,6582.43
World,900,2015,90--94,Female,9264.23
Afghanistan,4,1970,95--99,Female,0.04
Afghanistan,4,1975,95--99,Female,0.06
Afghanistan,4,1980,95--99,Female,0.07
Afghanistan,4,1985,95--99,Female,0.05
Afghanistan,4,1990,95--99,Female,0.05
Afghanistan,4,1995,95--99,Female,0.08
Afghanistan,4,2000,95--99,Female,0.1
Afghanistan,4,2005,95--99,Female,0.13
Afghanistan,4,2010,95--99,Female,0.17
Afghanistan,4,2015,95--99,Female,0.21
Albania,8,1970,95--99,Female,0.2
Albania,8,1975,95--99,Female,0.1
Albania,8,1980,95--99,Female,0.2
Albania,8,1985,95--99,Female,0.1
Albania,8,1990,95--99,Female,0.1
Albania,8,1995,95--99,Female,0.1
Albania,8,2000,95--99,Female,0.2
Albania,8,2005,95--99,Female,0.38
Albania,8,2010,95--99,Female,0.8
Albania,8,2015,95--99,Female,0.7
Algeria,12,1970,95--99,Female,1
Algeria,12,1975,95--99,Female,1.1
Algeria,12,1980,95--99,Female,1.3
Algeria,12,1985,95--99,Female,0.9
Algeria,12,1990,95--99,Female,1.1
Algeria,12,1995,95--99,Female,1.4
Algeria,12,2000,95--99,Female,1.46
Algeria,12,2005,95--99,Female,1.89
Algeria,12,2010,95--99,Female,2
Algeria,12,2015,95--99,Female,2.5
Angola,24,1970,95--99,Female,0.03
Angola,24,1975,95--99,Female,0.04
Angola,24,1980,95--99,Female,0.06
Angola,24,1985,95--99,Female,0.06
Angola,24,1990,95--99,Female,0.06
Angola,24,1995,95--99,Female,0.08
Angola,24,2000,95--99,Female,0.1
Angola,24,2005,95--99,Female,0.14
Angola,24,2010,95--99,Female,0.19
Angola,24,2015,95--99,Female,0.26
Azerbaijan,31,1970,95--99,Female,2.5
Azerbaijan,31,1975,95--99,Female,2.8
Azerbaijan,31,1980,95--99,Female,2.9
Azerbaijan,31,1985,95--99,Female,1.4
Azerbaijan,31,1990,95--99,Female,0.8
Azerbaijan,31,1995,95--99,Female,0.6
Azerbaijan,31,2000,95--99,Female,0.5
Azerbaijan,31,2005,95--99,Female,0.32
Azerbaijan,31,2010,95--99,Female,0.7
Azerbaijan,31,2015,95--99,Female,1.03
Argentina,32,1970,95--99,Female,1.9
Argentina,32,1975,95--99,Female,2.3
Argentina,32,1980,95--99,Female,3.2
Argentina,32,1985,95--99,Female,3.2
Argentina,32,1990,95--99,Female,2.9
Argentina,32,1995,95--99,Female,4.7
Argentina,32,2000,95--99,Female,8.56
Argentina,32,2005,95--99,Female,14.69
Argentina,32,2010,95--99,Female,21.81
Argentina,32,2015,95--99,Female,30.28
Australia,36,1970,95--99,Female,2.1
Australia,36,1975,95--99,Female,2.8
Australia,36,1980,95--99,Female,4.5
Australia,36,1985,95--99,Female,4.4
Australia,36,1990,95--99,Female,6.2
Australia,36,1995,95--99,Female,8.2
Australia,36,2000,95--99,Female,10.6
Australia,36,2005,95--99,Female,14.8
Australia,36,2010,95--99,Female,20.25
Australia,36,2015,95--99,Female,26.63
Austria,40,1970,95--99,Female,1.4
Austria,40,1975,95--99,Female,1.7
Austria,40,1980,95--99,Female,1.9
Austria,40,1985,95--99,Female,1.4
Austria,40,1990,95--99,Female,2.3
Austria,40,1995,95--99,Female,3.5
Austria,40,2000,95--99,Female,4.8
Austria,40,2005,95--99,Female,6.7
Austria,40,2010,95--99,Female,9.06
Austria,40,2015,95--99,Female,9.23
Bahamas,44,1970,95--99,Female,0
Bahamas,44,1975,95--99,Female,0
Bahamas,44,1980,95--99,Female,0
Bahamas,44,1985,95--99,Female,0
Bahamas,44,1990,95--99,Female,0
Bahamas,44,1995,95--99,Female,0
Bahamas,44,2000,95--99,Female,0.02
Bahamas,44,2005,95--99,Female,0.03
Bahamas,44,2010,95--99,Female,0.06
Bahamas,44,2015,95--99,Female,0.08
Bahrain,48,1970,95--99,Female,0
Bahrain,48,1975,95--99,Female,0
Bahrain,48,1980,95--99,Female,0
Bahrain,48,1985,95--99,Female,0
Bahrain,48,1990,95--99,Female,0
Bahrain,48,1995,95--99,Female,0
Bahrain,48,2000,95--99,Female,0.01
Bahrain,48,2005,95--99,Female,0.02
Bahrain,48,2010,95--99,Female,0.02
Bahrain,48,2015,95--99,Female,0.01
Bangladesh,50,1970,95--99,Female,0.7
Bangladesh,50,1975,95--99,Female,0.72
Bangladesh,50,1980,95--99,Female,1.05
Bangladesh,50,1985,95--99,Female,0.85
Bangladesh,50,1990,95--99,Female,1.24
Bangladesh,50,1995,95--99,Female,1.63
Bangladesh,50,2000,95--99,Female,2.11
Bangladesh,50,2005,95--99,Female,2.72
Bangladesh,50,2010,95--99,Female,3.93
Bangladesh,50,2015,95--99,Female,5.79
Armenia,51,1970,95--99,Female,0.8
Armenia,51,1975,95--99,Female,0.9
Armenia,51,1980,95--99,Female,0.9
Armenia,51,1985,95--99,Female,0.7
Armenia,51,1990,95--99,Female,0.5
Armenia,51,1995,95--99,Female,0.4
Armenia,51,2000,95--99,Female,0.76
Armenia,51,2005,95--99,Female,0.96
Armenia,51,2010,95--99,Female,1.32
Armenia,51,2015,95--99,Female,1.15
Barbados,52,1970,95--99,Female,0.03
Barbados,52,1975,95--99,Female,0.03
Barbados,52,1980,95--99,Female,0.05
Barbados,52,1985,95--99,Female,0.02
Barbados,52,1990,95--99,Female,0.04
Barbados,52,1995,95--99,Female,0.1
Barbados,52,2000,95--99,Female,0.1
Barbados,52,2005,95--99,Female,0.13
Barbados,52,2010,95--99,Female,0.16
Barbados,52,2015,95--99,Female,0.2
Belgium,56,1970,95--99,Female,1.4
Belgium,56,1975,95--99,Female,2.3
Belgium,56,1980,95--99,Female,3
Belgium,56,1985,95--99,Female,2.1
Belgium,56,1990,95--99,Female,4
Belgium,56,1995,95--99,Female,5.8
Belgium,56,2000,95--99,Female,8.18
Belgium,56,2005,95--99,Female,9.14
Belgium,56,2010,95--99,Female,11.32
Belgium,56,2015,95--99,Female,11.63
Bhutan,64,1970,95--99,Female,0
Bhutan,64,1975,95--99,Female,0
Bhutan,64,1980,95--99,Female,0
Bhutan,64,1985,95--99,Female,0
Bhutan,64,1990,95--99,Female,0
Bhutan,64,1995,95--99,Female,0
Bhutan,64,2000,95--99,Female,0
Bhutan,64,2005,95--99,Female,0.01
Bhutan,64,2010,95--99,Female,0.02
Bhutan,64,2015,95--99,Female,0.03
Bolivia (Plurinational State of) ,68,1970,95--99,Female,0.1
Bolivia (Plurinational State of) ,68,1975,95--99,Female,0.1
Bolivia (Plurinational State of) ,68,1980,95--99,Female,0.1
Bolivia (Plurinational State of) ,68,1985,95--99,Female,0.1
Bolivia (Plurinational State of) ,68,1990,95--99,Female,0.1
Bolivia (Plurinational State of) ,68,1995,95--99,Female,0.1
Bolivia (Plurinational State of) ,68,2000,95--99,Female,0.16
Bolivia (Plurinational State of) ,68,2005,95--99,Female,0.2
Bolivia (Plurinational State of) ,68,2010,95--99,Female,0.29
Bolivia (Plurinational State of) ,68,2015,95--99,Female,0.41
Bosnia and Herzegovina,70,1970,95--99,Female,0
Bosnia and Herzegovina,70,1975,95--99,Female,0
Bosnia and Herzegovina,70,1980,95--99,Female,0.1
Bosnia and Herzegovina,70,1985,95--99,Female,0
Bosnia and Herzegovina,70,1990,95--99,Female,0.1
Bosnia and Herzegovina,70,1995,95--99,Female,0.2
Bosnia and Herzegovina,70,2000,95--99,Female,0.4
Bosnia and Herzegovina,70,2005,95--99,Female,0.6
Bosnia and Herzegovina,70,2010,95--99,Female,0.97
Bosnia and Herzegovina,70,2015,95--99,Female,1.04
Botswana,72,1970,95--99,Female,0.02
Botswana,72,1975,95--99,Female,0.02
Botswana,72,1980,95--99,Female,0.02
Botswana,72,1985,95--99,Female,0.01
Botswana,72,1990,95--99,Female,0.03
Botswana,72,1995,95--99,Female,0.03
Botswana,72,2000,95--99,Female,0.03
Botswana,72,2005,95--99,Female,0.03
Botswana,72,2010,95--99,Female,0.04
Botswana,72,2015,95--99,Female,0.05
Brazil,76,1970,95--99,Female,1.9
Brazil,76,1975,95--99,Female,2.8
Brazil,76,1980,95--99,Female,3.6
Brazil,76,1985,95--99,Female,5.9
Brazil,76,1990,95--99,Female,7.7
Brazil,76,1995,95--99,Female,14.7
Brazil,76,2000,95--99,Female,23.7
Brazil,76,2005,95--99,Female,39.1
Brazil,76,2010,95--99,Female,58.87
Brazil,76,2015,95--99,Female,83.79
Belize,84,1970,95--99,Female,0
Belize,84,1975,95--99,Female,0
Belize,84,1980,95--99,Female,0
Belize,84,1985,95--99,Female,0
Belize,84,1990,95--99,Female,0
Belize,84,1995,95--99,Female,0
Belize,84,2000,95--99,Female,0.02
Belize,84,2005,95--99,Female,0.03
Belize,84,2010,95--99,Female,0.04
Belize,84,2015,95--99,Female,0.05
Solomon Islands,90,1970,95--99,Female,0
Solomon Islands,90,1975,95--99,Female,0
Solomon Islands,90,1980,95--99,Female,0
Solomon Islands,90,1985,95--99,Female,0
Solomon Islands,90,1990,95--99,Female,0
Solomon Islands,90,1995,95--99,Female,0
Solomon Islands,90,2000,95--99,Female,0
Solomon Islands,90,2005,95--99,Female,0
Solomon Islands,90,2010,95--99,Female,0.01
Solomon Islands,90,2015,95--99,Female,0.01
Brunei Darussalam,96,1970,95--99,Female,0.01
Brunei Darussalam,96,1975,95--99,Female,0.01
Brunei Darussalam,96,1980,95--99,Female,0.01
Brunei Darussalam,96,1985,95--99,Female,0.01
Brunei Darussalam,96,1990,95--99,Female,0.02
Brunei Darussalam,96,1995,95--99,Female,0.03
Brunei Darussalam,96,2000,95--99,Female,0.05
Brunei Darussalam,96,2005,95--99,Female,0.07
Brunei Darussalam,96,2010,95--99,Female,0.07
Brunei Darussalam,96,2015,95--99,Female,0.07
Bulgaria,100,1970,95--99,Female,1.1
Bulgaria,100,1975,95--99,Female,1.1
Bulgaria,100,1980,95--99,Female,1
Bulgaria,100,1985,95--99,Female,0.7
Bulgaria,100,1990,95--99,Female,1.2
Bulgaria,100,1995,95--99,Female,1.2
Bulgaria,100,2000,95--99,Female,1.28
Bulgaria,100,2005,95--99,Female,1.56
Bulgaria,100,2010,95--99,Female,1.96
Bulgaria,100,2015,95--99,Female,1.87
Myanmar,104,1970,95--99,Female,1.1
Myanmar,104,1975,95--99,Female,1.5
Myanmar,104,1980,95--99,Female,2
Myanmar,104,1985,95--99,Female,2
Myanmar,104,1990,95--99,Female,0.7
Myanmar,104,1995,95--99,Female,0.9
Myanmar,104,2000,95--99,Female,1.2
Myanmar,104,2005,95--99,Female,1.36
Myanmar,104,2010,95--99,Female,1.62
Myanmar,104,2015,95--99,Female,2.22
Burundi,108,1970,95--99,Female,0.1
Burundi,108,1975,95--99,Female,0.1
Burundi,108,1980,95--99,Female,0.1
Burundi,108,1985,95--99,Female,0.1
Burundi,108,1990,95--99,Female,0.1
Burundi,108,1995,95--99,Female,0.1
Burundi,108,2000,95--99,Female,0.1
Burundi,108,2005,95--99,Female,0.1
Burundi,108,2010,95--99,Female,0.18
Burundi,108,2015,95--99,Female,0.22
Belarus,112,1970,95--99,Female,3.8
Belarus,112,1975,95--99,Female,4.8
Belarus,112,1980,95--99,Female,5.2
Belarus,112,1985,95--99,Female,3.3
Belarus,112,1990,95--99,Female,4.1
Belarus,112,1995,95--99,Female,4.5
Belarus,112,2000,95--99,Female,4.25
Belarus,112,2005,95--99,Female,3.75
Belarus,112,2010,95--99,Female,3.92
Belarus,112,2015,95--99,Female,3.26
Cambodia,116,1970,95--99,Female,0
Cambodia,116,1975,95--99,Female,0.1
Cambodia,116,1980,95--99,Female,0
Cambodia,116,1985,95--99,Female,0.1
Cambodia,116,1990,95--99,Female,0
Cambodia,116,1995,95--99,Female,0
Cambodia,116,2000,95--99,Female,0.1
Cambodia,116,2005,95--99,Female,0.1
Cambodia,116,2010,95--99,Female,0.23
Cambodia,116,2015,95--99,Female,0.32
Cameroon,120,1970,95--99,Female,0.1
Cameroon,120,1975,95--99,Female,0.2
Cameroon,120,1980,95--99,Female,0.2
Cameroon,120,1985,95--99,Female,0.2
Cameroon,120,1990,95--99,Female,0.2
Cameroon,120,1995,95--99,Female,0.3
Cameroon,120,2000,95--99,Female,0.3
Cameroon,120,2005,95--99,Female,0.4
Cameroon,120,2010,95--99,Female,0.46
Cameroon,120,2015,95--99,Female,0.55
Canada,124,1970,95--99,Female,5.4
Canada,124,1975,95--99,Female,7
Canada,124,1980,95--99,Female,10.6
Canada,124,1985,95--99,Female,8.3
Canada,124,1990,95--99,Female,13.3
Canada,124,1995,95--99,Female,16.3
Canada,124,2000,95--99,Female,19.43
Canada,124,2005,95--99,Female,24.08
Canada,124,2010,95--99,Female,33.33
Canada,124,2015,95--99,Female,46.05
Cape Verde,132,1970,95--99,Female,0
Cape Verde,132,1975,95--99,Female,0
Cape Verde,132,1980,95--99,Female,0
Cape Verde,132,1985,95--99,Female,0
Cape Verde,132,1990,95--99,Female,0
Cape Verde,132,1995,95--99,Female,0
Cape Verde,132,2000,95--99,Female,0.02
Cape Verde,132,2005,95--99,Female,0.03
Cape Verde,132,2010,95--99,Female,0.04
Cape Verde,132,2015,95--99,Female,0.06
Central African Republic,140,1970,95--99,Female,0
Central African Republic,140,1975,95--99,Female,0
Central African Republic,140,1980,95--99,Female,0.1
Central African Republic,140,1985,95--99,Female,0
Central African Republic,140,1990,95--99,Female,0.1
Central African Republic,140,1995,95--99,Female,0.08
Central African Republic,140,2000,95--99,Female,0.09
Central African Republic,140,2005,95--99,Female,0.1
Central African Republic,140,2010,95--99,Female,0.11
Central African Republic,140,2015,95--99,Female,0.13
Sri Lanka,144,1970,95--99,Female,0.34
Sri Lanka,144,1975,95--99,Female,0.53
Sri Lanka,144,1980,95--99,Female,0.68
Sri Lanka,144,1985,95--99,Female,1.07
Sri Lanka,144,1990,95--99,Female,0.72
Sri Lanka,144,1995,95--99,Female,1.23
Sri Lanka,144,2000,95--99,Female,1.56
Sri Lanka,144,2005,95--99,Female,2.54
Sri Lanka,144,2010,95--99,Female,3.33
Sri Lanka,144,2015,95--99,Female,4.23
Chad,148,1970,95--99,Female,0
Chad,148,1975,95--99,Female,0
Chad,148,1980,95--99,Female,0
Chad,148,1985,95--99,Female,0
Chad,148,1990,95--99,Female,0
Chad,148,1995,95--99,Female,0
Chad,148,2000,95--99,Female,0
Chad,148,2005,95--99,Female,0.05
Chad,148,2010,95--99,Female,0.06
Chad,148,2015,95--99,Female,0.07
Chile,152,1970,95--99,Female,1.5
Chile,152,1975,95--99,Female,1.7
Chile,152,1980,95--99,Female,2.2
Chile,152,1985,95--99,Female,1.4
Chile,152,1990,95--99,Female,3
Chile,152,1995,95--99,Female,3.7
Chile,152,2000,95--99,Female,4.67
Chile,152,2005,95--99,Female,6.94
Chile,152,2010,95--99,Female,9.45
Chile,152,2015,95--99,Female,13.28
China,156,1970,95--99,Female,37.4
China,156,1975,95--99,Female,64.1
China,156,1980,95--99,Female,94.5
China,156,1985,95--99,Female,40.8
China,156,1990,95--99,Female,62.4
China,156,1995,95--99,Female,78
China,156,2000,95--99,Female,102.6
China,156,2005,95--99,Female,114.13
China,156,2010,95--99,Female,139.59
China,156,2015,95--99,Female,228.15
Colombia,170,1970,95--99,Female,1.3
Colombia,170,1975,95--99,Female,1.9
Colombia,170,1980,95--99,Female,2.5
Colombia,170,1985,95--99,Female,2
Colombia,170,1990,95--99,Female,2.3
Colombia,170,1995,95--99,Female,3
Colombia,170,2000,95--99,Female,4.4
Colombia,170,2005,95--99,Female,6.15
Colombia,170,2010,95--99,Female,8.68
Colombia,170,2015,95--99,Female,11.8
Comoros,174,1970,95--99,Female,0
Comoros,174,1975,95--99,Female,0
Comoros,174,1980,95--99,Female,0
Comoros,174,1985,95--99,Female,0
Comoros,174,1990,95--99,Female,0
Comoros,174,1995,95--99,Female,0.01
Comoros,174,2000,95--99,Female,0.01
Comoros,174,2005,95--99,Female,0.01
Comoros,174,2010,95--99,Female,0.01
Comoros,174,2015,95--99,Female,0.01
Mayotte,175,1970,95--99,Female,0
Mayotte,175,1975,95--99,Female,0
Mayotte,175,1980,95--99,Female,0
Mayotte,175,1985,95--99,Female,0
Mayotte,175,1990,95--99,Female,0.02
Mayotte,175,1995,95--99,Female,0.02
Mayotte,175,2000,95--99,Female,0.02
Mayotte,175,2005,95--99,Female,0.02
Mayotte,175,2010,95--99,Female,0.03
Mayotte,175,2015,95--99,Female,0.03
Congo,178,1970,95--99,Female,0
Congo,178,1975,95--99,Female,0
Congo,178,1980,95--99,Female,0.1
Congo,178,1985,95--99,Female,0
Congo,178,1990,95--99,Female,0.1
Congo,178,1995,95--99,Female,0.1
Congo,178,2000,95--99,Female,0.1
Congo,178,2005,95--99,Female,0.11
Congo,178,2010,95--99,Female,0.12
Congo,178,2015,95--99,Female,0.15
Democratic Republic of the Congo,180,1970,95--99,Female,0.3
Democratic Republic of the Congo,180,1975,95--99,Female,0.3
Democratic Republic of the Congo,180,1980,95--99,Female,0.4
Democratic Republic of the Congo,180,1985,95--99,Female,0.4
Democratic Republic of the Congo,180,1990,95--99,Female,0.4
Democratic Republic of the Congo,180,1995,95--99,Female,0.5
Democratic Republic of the Congo,180,2000,95--99,Female,0.6
Democratic Republic of the Congo,180,2005,95--99,Female,0.68
Democratic Republic of the Congo,180,2010,95--99,Female,0.81
Democratic Republic of the Congo,180,2015,95--99,Female,0.98
Costa Rica,188,1970,95--99,Female,0.2
Costa Rica,188,1975,95--99,Female,0.2
Costa Rica,188,1980,95--99,Female,0.3
Costa Rica,188,1985,95--99,Female,0.2
Costa Rica,188,1990,95--99,Female,0.3
Costa Rica,188,1995,95--99,Female,0.5
Costa Rica,188,2000,95--99,Female,0.76
Costa Rica,188,2005,95--99,Female,1.11
Costa Rica,188,2010,95--99,Female,1.58
Costa Rica,188,2015,95--99,Female,2.27
Croatia,191,1970,95--99,Female,0.4
Croatia,191,1975,95--99,Female,0.4
Croatia,191,1980,95--99,Female,0.6
Croatia,191,1985,95--99,Female,0.5
Croatia,191,1990,95--99,Female,0.4
Croatia,191,1995,95--99,Female,0.7
Croatia,191,2000,95--99,Female,1.28
Croatia,191,2005,95--99,Female,1.92
Croatia,191,2010,95--99,Female,1.86
Croatia,191,2015,95--99,Female,2.09
Cuba,192,1970,95--99,Female,0.5
Cuba,192,1975,95--99,Female,0.9
Cuba,192,1980,95--99,Female,2.1
Cuba,192,1985,95--99,Female,2.1
Cuba,192,1990,95--99,Female,1.9
Cuba,192,1995,95--99,Female,2.7
Cuba,192,2000,95--99,Female,4.34
Cuba,192,2005,95--99,Female,5.71
Cuba,192,2010,95--99,Female,7.99
Cuba,192,2015,95--99,Female,9.49
Cyprus,196,1970,95--99,Female,0
Cyprus,196,1975,95--99,Female,0
Cyprus,196,1980,95--99,Female,0
Cyprus,196,1985,95--99,Female,0
Cyprus,196,1990,95--99,Female,0.1
Cyprus,196,1995,95--99,Female,0.1
Cyprus,196,2000,95--99,Female,0.15
Cyprus,196,2005,95--99,Female,0.25
Cyprus,196,2010,95--99,Female,0.37
Cyprus,196,2015,95--99,Female,0.5
Czech Republic,203,1970,95--99,Female,1.11
Czech Republic,203,1975,95--99,Female,1.25
Czech Republic,203,1980,95--99,Female,1.53
Czech Republic,203,1985,95--99,Female,0.99
Czech Republic,203,1990,95--99,Female,1.3
Czech Republic,203,1995,95--99,Female,1.8
Czech Republic,203,2000,95--99,Female,2.5
Czech Republic,203,2005,95--99,Female,3.58
Czech Republic,203,2010,95--99,Female,5.07
Czech Republic,203,2015,95--99,Female,4.3
Benin,204,1970,95--99,Female,0
Benin,204,1975,95--99,Female,0
Benin,204,1980,95--99,Female,0
Benin,204,1985,95--99,Female,0
Benin,204,1990,95--99,Female,0.1
Benin,204,1995,95--99,Female,0.1
Benin,204,2000,95--99,Female,0.2
Benin,204,2005,95--99,Female,0.18
Benin,204,2010,95--99,Female,0.21
Benin,204,2015,95--99,Female,0.25
Denmark,208,1970,95--99,Female,2
Denmark,208,1975,95--99,Female,2.9
Denmark,208,1980,95--99,Female,3.9
Denmark,208,1985,95--99,Female,2.6
Denmark,208,1990,95--99,Female,2.7
Denmark,208,1995,95--99,Female,3.4
Denmark,208,2000,95--99,Female,4.12
Denmark,208,2005,95--99,Female,5.07
Denmark,208,2010,95--99,Female,5.74
Denmark,208,2015,95--99,Female,7.38
Dominican Republic,214,1970,95--99,Female,0
Dominican Republic,214,1975,95--99,Female,0.1
Dominican Republic,214,1980,95--99,Female,0.1
Dominican Republic,214,1985,95--99,Female,0.1
Dominican Republic,214,1990,95--99,Female,0.1
Dominican Republic,214,1995,95--99,Female,0.4
Dominican Republic,214,2000,95--99,Female,1
Dominican Republic,214,2005,95--99,Female,1.79
Dominican Republic,214,2010,95--99,Female,2.75
Dominican Republic,214,2015,95--99,Female,4.38
Ecuador,218,1970,95--99,Female,0.3
Ecuador,218,1975,95--99,Female,0.3
Ecuador,218,1980,95--99,Female,0.5
Ecuador,218,1985,95--99,Female,0.4
Ecuador,218,1990,95--99,Female,0.8
Ecuador,218,1995,95--99,Female,1.4
Ecuador,218,2000,95--99,Female,1.95
Ecuador,218,2005,95--99,Female,2.56
Ecuador,218,2010,95--99,Female,3.44
Ecuador,218,2015,95--99,Female,4.49
El Salvador,222,1970,95--99,Female,0.7
El Salvador,222,1975,95--99,Female,1.1
El Salvador,222,1980,95--99,Female,1.3
El Salvador,222,1985,95--99,Female,0.7
El Salvador,222,1990,95--99,Female,1.2
El Salvador,222,1995,95--99,Female,1.5
El Salvador,222,2000,95--99,Female,1.9
El Salvador,222,2005,95--99,Female,2.36
El Salvador,222,2010,95--99,Female,2.82
El Salvador,222,2015,95--99,Female,3.6
Equatorial Guinea,226,1970,95--99,Female,0
Equatorial Guinea,226,1975,95--99,Female,0
Equatorial Guinea,226,1980,95--99,Female,0
Equatorial Guinea,226,1985,95--99,Female,0
Equatorial Guinea,226,1990,95--99,Female,0
Equatorial Guinea,226,1995,95--99,Female,0
Equatorial Guinea,226,2000,95--99,Female,0.01
Equatorial Guinea,226,2005,95--99,Female,0.01
Equatorial Guinea,226,2010,95--99,Female,0.02
Equatorial Guinea,226,2015,95--99,Female,0.02
Ethiopia,231,1970,95--99,Female,0.3
Ethiopia,231,1975,95--99,Female,0.4
Ethiopia,231,1980,95--99,Female,0.4
Ethiopia,231,1985,95--99,Female,0.3
Ethiopia,231,1990,95--99,Female,0.5
Ethiopia,231,1995,95--99,Female,0.6
Ethiopia,231,2000,95--99,Female,0.8
Ethiopia,231,2005,95--99,Female,1
Ethiopia,231,2010,95--99,Female,1.41
Ethiopia,231,2015,95--99,Female,1.95
Eritrea,232,1970,95--99,Female,0.04
Eritrea,232,1975,95--99,Female,0.05
Eritrea,232,1980,95--99,Female,0.12
Eritrea,232,1985,95--99,Female,0.04
Eritrea,232,1990,95--99,Female,0.07
Eritrea,232,1995,95--99,Female,0.09
Eritrea,232,2000,95--99,Female,0.09
Eritrea,232,2005,95--99,Female,0.09
Eritrea,232,2010,95--99,Female,0.12
Eritrea,232,2015,95--99,Female,0.16
Estonia,233,1970,95--99,Female,0.2
Estonia,233,1975,95--99,Female,0.3
Estonia,233,1980,95--99,Female,0.3
Estonia,233,1985,95--99,Female,0.2
Estonia,233,1990,95--99,Female,0.5
Estonia,233,1995,95--99,Female,0.5
Estonia,233,2000,95--99,Female,0.64
Estonia,233,2005,95--99,Female,0.81
Estonia,233,2010,95--99,Female,1.16
Estonia,233,2015,95--99,Female,1.03
Fiji,242,1970,95--99,Female,0.01
Fiji,242,1975,95--99,Female,0.01
Fiji,242,1980,95--99,Female,0.01
Fiji,242,1985,95--99,Female,0.01
Fiji,242,1990,95--99,Female,0
Fiji,242,1995,95--99,Female,0
Fiji,242,2000,95--99,Female,0.01
Fiji,242,2005,95--99,Female,0.02
Fiji,242,2010,95--99,Female,0.03
Fiji,242,2015,95--99,Female,0.05
Finland,246,1970,95--99,Female,0.55
Finland,246,1975,95--99,Female,0.74
Finland,246,1980,95--99,Female,1.39
Finland,246,1985,95--99,Female,1.47
Finland,246,1990,95--99,Female,1.71
Finland,246,1995,95--99,Female,1.87
Finland,246,2000,95--99,Female,2.49
Finland,246,2005,95--99,Female,3.44
Finland,246,2010,95--99,Female,4.63
Finland,246,2015,95--99,Female,6.52
France,250,1970,95--99,Female,15.5
France,250,1975,95--99,Female,19.8
France,250,1980,95--99,Female,26.2
France,250,1985,95--99,Female,16.4
France,250,1990,95--99,Female,31.6
France,250,1995,95--99,Female,45.5
France,250,2000,95--99,Female,62.6
France,250,2005,95--99,Female,80
France,250,2010,95--99,Female,99.83
France,250,2015,95--99,Female,94.58
French Guiana,254,1970,95--99,Female,0
French Guiana,254,1975,95--99,Female,0
French Guiana,254,1980,95--99,Female,0
French Guiana,254,1985,95--99,Female,0
French Guiana,254,1990,95--99,Female,0
French Guiana,254,1995,95--99,Female,0
French Guiana,254,2000,95--99,Female,0
French Guiana,254,2005,95--99,Female,0
French Guiana,254,2010,95--99,Female,0.02
French Guiana,254,2015,95--99,Female,0.03
French Polynesia,258,1970,95--99,Female,0
French Polynesia,258,1975,95--99,Female,0
French Polynesia,258,1980,95--99,Female,0
French Polynesia,258,1985,95--99,Female,0
French Polynesia,258,1990,95--99,Female,0
French Polynesia,258,1995,95--99,Female,0
French Polynesia,258,2000,95--99,Female,0
French Polynesia,258,2005,95--99,Female,0.02
French Polynesia,258,2010,95--99,Female,0.03
French Polynesia,258,2015,95--99,Female,0.04
Djibouti,262,1970,95--99,Female,0
Djibouti,262,1975,95--99,Female,0
Djibouti,262,1980,95--99,Female,0
Djibouti,262,1985,95--99,Female,0
Djibouti,262,1990,95--99,Female,0
Djibouti,262,1995,95--99,Female,0
Djibouti,262,2000,95--99,Female,0.01
Djibouti,262,2005,95--99,Female,0.01
Djibouti,262,2010,95--99,Female,0.01
Djibouti,262,2015,95--99,Female,0.01
Gabon,266,1970,95--99,Female,0
Gabon,266,1975,95--99,Female,0
Gabon,266,1980,95--99,Female,0
Gabon,266,1985,95--99,Female,0
Gabon,266,1990,95--99,Female,0
Gabon,266,1995,95--99,Female,0
Gabon,266,2000,95--99,Female,0.06
Gabon,266,2005,95--99,Female,0.08
Gabon,266,2010,95--99,Female,0.09
Gabon,266,2015,95--99,Female,0.11
Georgia,268,1970,95--99,Female,0.9
Georgia,268,1975,95--99,Female,1
Georgia,268,1980,95--99,Female,1.3
Georgia,268,1985,95--99,Female,0.7
Georgia,268,1990,95--99,Female,1.2
Georgia,268,1995,95--99,Female,1.4
Georgia,268,2000,95--99,Female,1.63
Georgia,268,2005,95--99,Female,1.65
Georgia,268,2010,95--99,Female,1.85
Georgia,268,2015,95--99,Female,1.56
Gambia,270,1970,95--99,Female,0
Gambia,270,1975,95--99,Female,0
Gambia,270,1980,95--99,Female,0
Gambia,270,1985,95--99,Female,0
Gambia,270,1990,95--99,Female,0
Gambia,270,1995,95--99,Female,0
Gambia,270,2000,95--99,Female,0
Gambia,270,2005,95--99,Female,0
Gambia,270,2010,95--99,Female,0
Gambia,270,2015,95--99,Female,0
Occupied Palestinian Territory,275,1970,95--99,Female,0
Occupied Palestinian Territory,275,1975,95--99,Female,0
Occupied Palestinian Territory,275,1980,95--99,Female,0
Occupied Palestinian Territory,275,1985,95--99,Female,0
Occupied Palestinian Territory,275,1990,95--99,Female,0
Occupied Palestinian Territory,275,1995,95--99,Female,0
Occupied Palestinian Territory,275,2000,95--99,Female,0
Occupied Palestinian Territory,275,2005,95--99,Female,0.05
