Area,ISOCode,Year,Age,Sex,Population
Lao People's Democratic Republic,418,1980,70--74,Female,19
Lao People's Democratic Republic,418,1985,70--74,Female,22.2
Lao People's Democratic Republic,418,1990,70--74,Female,25.2
Lao People's Democratic Republic,418,1995,70--74,Female,28.5
Lao People's Democratic Republic,418,2000,70--74,Female,32.4
Lao People's Democratic Republic,418,2005,70--74,Female,34.83
Lao People's Democratic Republic,418,2010,70--74,Female,38.5
Lao People's Democratic Republic,418,2015,70--74,Female,41.74
Lebanon,422,1970,70--74,Female,17
Lebanon,422,1975,70--74,Female,20
Lebanon,422,1980,70--74,Female,23
Lebanon,422,1985,70--74,Female,25.8
Lebanon,422,1990,70--74,Female,19.6
Lebanon,422,1995,70--74,Female,31
Lebanon,422,2000,70--74,Female,37
Lebanon,422,2005,70--74,Female,42.56
Lebanon,422,2010,70--74,Female,47.93
Lebanon,422,2015,70--74,Female,50.34
Macao SAR,446,1970,70--74,Female,4.8
Macao SAR,446,1975,70--74,Female,2.7
Macao SAR,446,1980,70--74,Female,4.2
Macao SAR,446,1985,70--74,Female,2.6
Macao SAR,446,1990,70--74,Female,4
Macao SAR,446,1995,70--74,Female,4.5
Macao SAR,446,2000,70--74,Female,6.1
Macao SAR,446,2005,70--74,Female,4.41
Macao SAR,446,2010,70--74,Female,3.5
Macao SAR,446,2015,70--74,Female,5.25
Malaysia,458,1970,70--74,Female,53.3
Malaysia,458,1975,70--74,Female,51.4
Malaysia,458,1980,70--74,Female,76.2
Malaysia,458,1985,70--74,Female,79
Malaysia,458,1990,70--74,Female,98
Malaysia,458,1995,70--74,Female,110.3
Malaysia,458,2000,70--74,Female,134.6
Malaysia,458,2005,70--74,Female,160.74
Malaysia,458,2010,70--74,Female,213.4
Malaysia,458,2015,70--74,Female,237.07
Maldives,462,1970,70--74,Female,0.3
Maldives,462,1975,70--74,Female,0.3
Maldives,462,1980,70--74,Female,0.4
Maldives,462,1985,70--74,Female,0.5
Maldives,462,1990,70--74,Female,0.7
Maldives,462,1995,70--74,Female,0.9
Maldives,462,2000,70--74,Female,1
Maldives,462,2005,70--74,Female,1.75
Maldives,462,2010,70--74,Female,2.49
Maldives,462,2015,70--74,Female,2.68
Mongolia,496,1970,70--74,Female,11.1
Mongolia,496,1975,70--74,Female,11.2
Mongolia,496,1980,70--74,Female,14.4
Mongolia,496,1985,70--74,Female,12
Mongolia,496,1990,70--74,Female,15.4
Mongolia,496,1995,70--74,Female,13.4
Mongolia,496,2000,70--74,Female,14.32
Mongolia,496,2005,70--74,Female,16.67
Mongolia,496,2010,70--74,Female,17.27
Mongolia,496,2015,70--74,Female,19.5
Oman,512,1970,70--74,Female,3.25
Oman,512,1975,70--74,Female,3.77
Oman,512,1980,70--74,Female,4.44
Oman,512,1985,70--74,Female,5.37
Oman,512,1990,70--74,Female,6.55
Oman,512,1995,70--74,Female,6.45
Oman,512,2000,70--74,Female,7.74
Oman,512,2005,70--74,Female,9.54
Oman,512,2010,70--74,Female,9.59
Oman,512,2015,70--74,Female,9.86
Nepal,524,1970,70--74,Female,54.4
Nepal,524,1975,70--74,Female,63.8
Nepal,524,1980,70--74,Female,73.5
Nepal,524,1985,70--74,Female,83.7
Nepal,524,1990,70--74,Female,96.1
Nepal,524,1995,70--74,Female,113.2
Nepal,524,2000,70--74,Female,134.6
Nepal,524,2005,70--74,Female,166.35
Nepal,524,2010,70--74,Female,202.51
Nepal,524,2015,70--74,Female,243.38
Pakistan,586,1970,70--74,Female,261.9
Pakistan,586,1975,70--74,Female,310.1
Pakistan,586,1980,70--74,Female,367.4
Pakistan,586,1985,70--74,Female,451.7
Pakistan,586,1990,70--74,Female,537.7
Pakistan,586,1995,70--74,Female,635.4
Pakistan,586,2000,70--74,Female,746.63
Pakistan,586,2005,70--74,Female,874.37
Pakistan,586,2010,70--74,Female,1012.95
Pakistan,586,2015,70--74,Female,1202.55
Philippines,608,1970,70--74,Female,163.62
Philippines,608,1975,70--74,Female,186.62
Philippines,608,1980,70--74,Female,243.96
Philippines,608,1985,70--74,Female,287.73
Philippines,608,1990,70--74,Female,311.9
Philippines,608,1995,70--74,Female,362.2
Philippines,608,2000,70--74,Female,381.58
Philippines,608,2005,70--74,Female,472.91
Philippines,608,2010,70--74,Female,561.17
Philippines,608,2015,70--74,Female,665.85
Timor-Leste,626,1970,70--74,Female,2.6
Timor-Leste,626,1975,70--74,Female,3.2
Timor-Leste,626,1980,70--74,Female,2
Timor-Leste,626,1985,70--74,Female,2
Timor-Leste,626,1990,70--74,Female,2
Timor-Leste,626,1995,70--74,Female,2.5
Timor-Leste,626,2000,70--74,Female,3.2
Timor-Leste,626,2005,70--74,Female,3.7
Timor-Leste,626,2010,70--74,Female,5.14
Timor-Leste,626,2015,70--74,Female,6.3
Qatar,634,1970,70--74,Female,0.3
Qatar,634,1975,70--74,Female,0.4
Qatar,634,1980,70--74,Female,0.4
Qatar,634,1985,70--74,Female,0.4
Qatar,634,1990,70--74,Female,0.5
Qatar,634,1995,70--74,Female,0.6
Qatar,634,2000,70--74,Female,0.8
Qatar,634,2005,70--74,Female,0.9
Qatar,634,2010,70--74,Female,2.03
Qatar,634,2015,70--74,Female,2.28
Saudi Arabia,682,1970,70--74,Female,27.9
Saudi Arabia,682,1975,70--74,Female,32.8
Saudi Arabia,682,1980,70--74,Female,39.8
Saudi Arabia,682,1985,70--74,Female,45.3
Saudi Arabia,682,1990,70--74,Female,44.6
Saudi Arabia,682,1995,70--74,Female,47.6
Saudi Arabia,682,2000,70--74,Female,55.8
Saudi Arabia,682,2005,70--74,Female,109.32
Saudi Arabia,682,2010,70--74,Female,64.56
Saudi Arabia,682,2015,70--74,Female,157.51
Singapore,702,1970,70--74,Female,10.6
Singapore,702,1975,70--74,Female,14.1
Singapore,702,1980,70--74,Female,18.55
Singapore,702,1985,70--74,Female,23.1
Singapore,702,1990,70--74,Female,25.36
Singapore,702,1995,70--74,Female,30.36
Singapore,702,2000,70--74,Female,43.36
Singapore,702,2005,70--74,Female,53.17
Singapore,702,2010,70--74,Female,63.67
Singapore,702,2015,70--74,Female,77.59
Viet Nam,704,1970,70--74,Female,348.7
Viet Nam,704,1975,70--74,Female,416.9
Viet Nam,704,1980,70--74,Female,429
Viet Nam,704,1985,70--74,Female,495.9
Viet Nam,704,1990,70--74,Female,520.6
Viet Nam,704,1995,70--74,Female,617.6
Viet Nam,704,2000,70--74,Female,679.6
Viet Nam,704,2005,70--74,Female,825
Viet Nam,704,2010,70--74,Female,801.43
Viet Nam,704,2015,70--74,Female,835.06
Syrian Arab Republic,760,1970,70--74,Female,32.4
Syrian Arab Republic,760,1975,70--74,Female,35.8
Syrian Arab Republic,760,1980,70--74,Female,41.5
Syrian Arab Republic,760,1985,70--74,Female,48.9
Syrian Arab Republic,760,1990,70--74,Female,58.8
Syrian Arab Republic,760,1995,70--74,Female,71
Syrian Arab Republic,760,2000,70--74,Female,87.6
Syrian Arab Republic,760,2005,70--74,Female,105.89
Syrian Arab Republic,760,2010,70--74,Female,121.3
Syrian Arab Republic,760,2015,70--74,Female,133.94
Tajikistan,762,1970,70--74,Female,23.2
Tajikistan,762,1975,70--74,Female,27
Tajikistan,762,1980,70--74,Female,28.3
Tajikistan,762,1985,70--74,Female,30.2
Tajikistan,762,1990,70--74,Female,29.7
Tajikistan,762,1995,70--74,Female,34.3
Tajikistan,762,2000,70--74,Female,35.8
Tajikistan,762,2005,70--74,Female,35.4
Tajikistan,762,2010,70--74,Female,45.41
Tajikistan,762,2015,70--74,Female,27.22
Thailand,764,1970,70--74,Female,206.9
Thailand,764,1975,70--74,Female,238.8
Thailand,764,1980,70--74,Female,281.8
Thailand,764,1985,70--74,Female,319.1
Thailand,764,1990,70--74,Female,380.2
Thailand,764,1995,70--74,Female,488.4
Thailand,764,2000,70--74,Female,666.36
Thailand,764,2005,70--74,Female,811.44
Thailand,764,2010,70--74,Female,959.75
Thailand,764,2015,70--74,Female,992.6
United Arab Emirates,784,1970,70--74,Female,0.4
United Arab Emirates,784,1975,70--74,Female,1.4
United Arab Emirates,784,1980,70--74,Female,1.3
United Arab Emirates,784,1985,70--74,Female,2.2
United Arab Emirates,784,1990,70--74,Female,2.1
United Arab Emirates,784,1995,70--74,Female,3.6
United Arab Emirates,784,2000,70--74,Female,3.6
United Arab Emirates,784,2005,70--74,Female,3.61
United Arab Emirates,784,2010,70--74,Female,3.33
United Arab Emirates,784,2015,70--74,Female,3.41
Turkey,792,1970,70--74,Female,235.9
Turkey,792,1975,70--74,Female,244.3
Turkey,792,1980,70--74,Female,314.1
Turkey,792,1985,70--74,Female,306.8
Turkey,792,1990,70--74,Female,286.4
Turkey,792,1995,70--74,Female,366.5
Turkey,792,2000,70--74,Female,534.5
Turkey,792,2005,70--74,Female,686.88
Turkey,792,2010,70--74,Female,697.01
Turkey,792,2015,70--74,Female,724.66
Turkmenistan,795,1970,70--74,Female,15.4
Turkmenistan,795,1975,70--74,Female,19.1
Turkmenistan,795,1980,70--74,Female,20.8
Turkmenistan,795,1985,70--74,Female,24.1
Turkmenistan,795,1990,70--74,Female,22.4
Turkmenistan,795,1995,70--74,Female,29.07
Turkmenistan,795,2000,70--74,Female,36.8
Turkmenistan,795,2005,70--74,Female,33.41
Turkmenistan,795,2010,70--74,Female,39.85
Turkmenistan,795,2015,70--74,Female,27.42
Uzbekistan,860,1970,70--74,Female,109.45
Uzbekistan,860,1975,70--74,Female,139.65
Uzbekistan,860,1980,70--74,Female,135.62
Uzbekistan,860,1985,70--74,Female,143.51
Uzbekistan,860,1990,70--74,Female,121.57
Uzbekistan,860,1995,70--74,Female,155.36
Uzbekistan,860,2000,70--74,Female,188.74
Uzbekistan,860,2005,70--74,Female,178
Uzbekistan,860,2010,70--74,Female,217.98
Uzbekistan,860,2015,70--74,Female,140.97
Yemen,887,1970,70--74,Female,28.31
Yemen,887,1975,70--74,Female,29.91
Yemen,887,1980,70--74,Female,33.61
Yemen,887,1985,70--74,Female,38.54
Yemen,887,1990,70--74,Female,44.48
Yemen,887,1995,70--74,Female,65.61
Yemen,887,2000,70--74,Female,69.52
Yemen,887,2005,70--74,Female,77.94
Yemen,887,2010,70--74,Female,95.2
Yemen,887,2015,70--74,Female,116.03
Afghanistan,4,1970,75--79,Female,21.42
Afghanistan,4,1975,75--79,Female,24.19
Afghanistan,4,1980,75--79,Female,25.63
Afghanistan,4,1985,75--79,Female,14.22
Afghanistan,4,1990,75--79,Female,23.63
Afghanistan,4,1995,75--79,Female,35.61
Afghanistan,4,2000,75--79,Female,40.85
Afghanistan,4,2005,75--79,Female,49.8
Afghanistan,4,2010,75--79,Female,57.8
Afghanistan,4,2015,75--79,Female,67.07
Azerbaijan,31,1970,75--79,Female,25.1
Azerbaijan,31,1975,75--79,Female,34.2
Azerbaijan,31,1980,75--79,Female,40.2
Azerbaijan,31,1985,75--79,Female,18.5
Azerbaijan,31,1990,75--79,Female,45.2
Azerbaijan,31,1995,75--79,Female,33.6
Azerbaijan,31,2000,75--79,Female,35.9
Azerbaijan,31,2005,75--79,Female,68.85
Azerbaijan,31,2010,75--79,Female,93.36
Azerbaijan,31,2015,75--79,Female,90.38
Bahrain,48,1970,75--79,Female,0.5
Bahrain,48,1975,75--79,Female,0.5
Bahrain,48,1980,75--79,Female,0.6
Bahrain,48,1985,75--79,Female,0.7
Bahrain,48,1990,75--79,Female,0.7
Bahrain,48,1995,75--79,Female,1
Bahrain,48,2000,75--79,Female,1.06
Bahrain,48,2005,75--79,Female,1.89
Bahrain,48,2010,75--79,Female,2.2
Bahrain,48,2015,75--79,Female,3.32
Bangladesh,50,1970,75--79,Female,175.4
Bangladesh,50,1975,75--79,Female,184.89
Bangladesh,50,1980,75--79,Female,227.22
Bangladesh,50,1985,75--79,Female,150.19
Bangladesh,50,1990,75--79,Female,310.84
Bangladesh,50,1995,75--79,Female,365.01
Bangladesh,50,2000,75--79,Female,435.85
Bangladesh,50,2005,75--79,Female,507.43
Bangladesh,50,2010,75--79,Female,591.52
Bangladesh,50,2015,75--79,Female,708.8
Armenia,51,1970,75--79,Female,12.3
Armenia,51,1975,75--79,Female,14.9
Armenia,51,1980,75--79,Female,22.9
Armenia,51,1985,75--79,Female,10.4
Armenia,51,1990,75--79,Female,26.1
Armenia,51,1995,75--79,Female,19.7
Armenia,51,2000,75--79,Female,30.89
Armenia,51,2005,75--79,Female,51.14
Armenia,51,2010,75--79,Female,44.85
Armenia,51,2015,75--79,Female,59.78
Bhutan,64,1970,75--79,Female,0.6
Bhutan,64,1975,75--79,Female,0.7
Bhutan,64,1980,75--79,Female,0.9
Bhutan,64,1985,75--79,Female,0.6
Bhutan,64,1990,75--79,Female,1.4
Bhutan,64,1995,75--79,Female,1.6
Bhutan,64,2000,75--79,Female,2.1
Bhutan,64,2005,75--79,Female,2.77
Bhutan,64,2010,75--79,Female,3.48
Bhutan,64,2015,75--79,Female,3.74
Brunei Darussalam,96,1970,75--79,Female,0.43
Brunei Darussalam,96,1975,75--79,Female,0.52
Brunei Darussalam,96,1980,75--79,Female,0.48
Brunei Darussalam,96,1985,75--79,Female,0.28
Brunei Darussalam,96,1990,75--79,Female,0.57
Brunei Darussalam,96,1995,75--79,Female,0.68
Brunei Darussalam,96,2000,75--79,Female,0.78
Brunei Darussalam,96,2005,75--79,Female,1
Brunei Darussalam,96,2010,75--79,Female,1.58
Brunei Darussalam,96,2015,75--79,Female,1.63
Myanmar,104,1970,75--79,Female,89
Myanmar,104,1975,75--79,Female,106.6
Myanmar,104,1980,75--79,Female,129.7
Myanmar,104,1985,75--79,Female,70.7
Myanmar,104,1990,75--79,Female,166.5
Myanmar,104,1995,75--79,Female,199.1
Myanmar,104,2000,75--79,Female,222.5
Myanmar,104,2005,75--79,Female,257.57
Myanmar,104,2010,75--79,Female,273.13
Myanmar,104,2015,75--79,Female,277.32
Cambodia,116,1970,75--79,Female,17.8
Cambodia,116,1975,75--79,Female,18
Cambodia,116,1980,75--79,Female,12.1
Cambodia,116,1985,75--79,Female,11.8
Cambodia,116,1990,75--79,Female,27.1
Cambodia,116,1995,75--79,Female,31.6
Cambodia,116,2000,75--79,Female,40.2
Cambodia,116,2005,75--79,Female,51.7
Cambodia,116,2010,75--79,Female,61.23
Cambodia,116,2015,75--79,Female,66.94
Sri Lanka,144,1970,75--79,Female,38.52
Sri Lanka,144,1975,75--79,Female,45.11
Sri Lanka,144,1980,75--79,Female,56.18
Sri Lanka,144,1985,75--79,Female,32.98
Sri Lanka,144,1990,75--79,Female,87.25
Sri Lanka,144,1995,75--79,Female,101.51
Sri Lanka,144,2000,75--79,Female,116.56
Sri Lanka,144,2005,75--79,Female,143.19
Sri Lanka,144,2010,75--79,Female,170.31
Sri Lanka,144,2015,75--79,Female,208.89
China,156,1970,75--79,Female,3202.6
China,156,1975,75--79,Female,4087.5
China,156,1980,75--79,Female,5504.7
China,156,1985,75--79,Female,3235.6
China,156,1990,75--79,Female,6956.6
China,156,1995,75--79,Female,8011.2
China,156,2000,75--79,Female,8686.9
China,156,2005,75--79,Female,9981.28
China,156,2010,75--79,Female,11716.57
China,156,2015,75--79,Female,12611.67
Cyprus,196,1970,75--79,Female,7
Cyprus,196,1975,75--79,Female,6.9
Cyprus,196,1980,75--79,Female,6.7
Cyprus,196,1985,75--79,Female,3.5
Cyprus,196,1990,75--79,Female,8.4
Cyprus,196,1995,75--79,Female,9.2
Cyprus,196,2000,75--79,Female,10.26
Cyprus,196,2005,75--79,Female,12.16
Cyprus,196,2010,75--79,Female,13.48
Cyprus,196,2015,75--79,Female,15.23
Georgia,268,1970,75--79,Female,39.1
Georgia,268,1975,75--79,Female,41.7
Georgia,268,1980,75--79,Female,58.2
Georgia,268,1985,75--79,Female,29.5
Georgia,268,1990,75--79,Female,71.6
Georgia,268,1995,75--79,Female,56.6
Georgia,268,2000,75--79,Female,68.25
Georgia,268,2005,75--79,Female,90.82
Georgia,268,2010,75--79,Female,78.8
Georgia,268,2015,75--79,Female,102.78
State of Palestine,275,1970,75--79,Female,3.3
State of Palestine,275,1975,75--79,Female,2.9
State of Palestine,275,1980,75--79,Female,3
State of Palestine,275,1985,75--79,Female,1.9
State of Palestine,275,1990,75--79,Female,4
State of Palestine,275,1995,75--79,Female,5.3
State of Palestine,275,2000,75--79,Female,7.3
State of Palestine,275,2005,75--79,Female,8.09
State of Palestine,275,2010,75--79,Female,10.23
State of Palestine,275,2015,75--79,Female,13.35
Hong Kong SAR,344,1970,75--79,Female,20.1
Hong Kong SAR,344,1975,75--79,Female,28.9
Hong Kong SAR,344,1980,75--79,Female,34.7
Hong Kong SAR,344,1985,75--79,Female,20
Hong Kong SAR,344,1990,75--79,Female,55.7
Hong Kong SAR,344,1995,75--79,Female,65.5
Hong Kong SAR,344,2000,75--79,Female,81.5
Hong Kong SAR,344,2005,75--79,Female,92.4
Hong Kong SAR,344,2010,75--79,Female,103.74
Hong Kong SAR,344,2015,75--79,Female,102.41
India,356,1970,75--79,Female,1299.1
India,356,1975,75--79,Female,1742.1
India,356,1980,75--79,Female,1925.9
India,356,1985,75--79,Female,1239.3
India,356,1990,75--79,Female,2734.6
India,356,1995,75--79,Female,3201.7
India,356,2000,75--79,Female,3825.67
India,356,2005,75--79,Female,4692.77
India,356,2010,75--79,Female,5826.15
India,356,2015,75--79,Female,6979.52
Indonesia,360,1970,75--79,Female,368.1
Indonesia,360,1975,75--79,Female,393
Indonesia,360,1980,75--79,Female,492.8
Indonesia,360,1985,75--79,Female,331.5
Indonesia,360,1990,75--79,Female,696.3
Indonesia,360,1995,75--79,Female,757.8
Indonesia,360,2000,75--79,Female,890.1
Indonesia,360,2005,75--79,Female,1145.6
Indonesia,360,2010,75--79,Female,1402.45
Indonesia,360,2015,75--79,Female,1649.71
Iran (Islamic Republic of),364,1970,75--79,Female,89
Iran (Islamic Republic of),364,1975,75--79,Female,95.7
Iran (Islamic Republic of),364,1980,75--79,Female,105.4
Iran (Islamic Republic of),364,1985,75--79,Female,67.1
Iran (Islamic Republic of),364,1990,75--79,Female,126.1
Iran (Islamic Republic of),364,1995,75--79,Female,173.9
Iran (Islamic Republic of),364,2000,75--79,Female,267.4
Iran (Islamic Republic of),364,2005,75--79,Female,327.29
Iran (Islamic Republic of),364,2010,75--79,Female,384.09
Iran (Islamic Republic of),364,2015,75--79,Female,410.66
Iraq,368,1970,75--79,Female,31.7
Iraq,368,1975,75--79,Female,40.6
Iraq,368,1980,75--79,Female,49
Iraq,368,1985,75--79,Female,32.9
Iraq,368,1990,75--79,Female,72.1
Iraq,368,1995,75--79,Female,92.45
Iraq,368,2000,75--79,Female,101.28
Iraq,368,2005,75--79,Female,109.9
Iraq,368,2010,75--79,Female,122.24
Iraq,368,2015,75--79,Female,139.32
Israel,376,1970,75--79,Female,15.4
Israel,376,1975,75--79,Female,23
Israel,376,1980,75--79,Female,30
Israel,376,1985,75--79,Female,18.9
Israel,376,1990,75--79,Female,48.4
Israel,376,1995,75--79,Female,56.4
Israel,376,2000,75--79,Female,72.8
Israel,376,2005,75--79,Female,81.62
Israel,376,2010,75--79,Female,93.48
Israel,376,2015,75--79,Female,92.05
Japan,392,1970,75--79,Female,736.7
Japan,392,1975,75--79,Female,940.1
Japan,392,1980,75--79,Female,1169.7
Japan,392,1985,75--79,Female,611.2
Japan,392,1990,75--79,Female,1797.2
Japan,392,1995,75--79,Female,1986.6
Japan,392,2000,75--79,Female,2497.1
Japan,392,2005,75--79,Female,2945.9
Japan,392,2010,75--79,Female,3294.02
Japan,392,2015,75--79,Female,3456.51
Kazakhstan,398,1970,75--79,Female,71.9
Kazakhstan,398,1975,75--79,Female,85.9
Kazakhstan,398,1980,75--79,Female,122.2
Kazakhstan,398,1985,75--79,Female,55.7
Kazakhstan,398,1990,75--79,Female,148
Kazakhstan,398,1995,75--79,Female,107.9
Kazakhstan,398,2000,75--79,Female,125.4
Kazakhstan,398,2005,75--79,Female,169.6
Kazakhstan,398,2010,75--79,Female,120.26
Kazakhstan,398,2015,75--79,Female,217.02
Jordan,400,1970,75--79,Female,5.5
Jordan,400,1975,75--79,Female,6.2
Jordan,400,1980,75--79,Female,8.7
Jordan,400,1985,75--79,Female,5.2
Jordan,400,1990,75--79,Female,10.7
Jordan,400,1995,75--79,Female,11.1
Jordan,400,2000,75--79,Female,13.3
Jordan,400,2005,75--79,Female,15.31
Jordan,400,2010,75--79,Female,20.51
Jordan,400,2015,75--79,Female,26.63
Dem. People's Republic of Korea,408,1970,75--79,Female,24.62
Dem. People's Republic of Korea,408,1975,75--79,Female,24.29
Dem. People's Republic of Korea,408,1980,75--79,Female,29.71
Dem. People's Republic of Korea,408,1985,75--79,Female,29.38
Dem. People's Republic of Korea,408,1990,75--79,Female,111.37
Dem. People's Republic of Korea,408,1995,75--79,Female,143.9
Dem. People's Republic of Korea,408,2000,75--79,Female,202.03
Dem. People's Republic of Korea,408,2005,75--79,Female,237.48
Dem. People's Republic of Korea,408,2010,75--79,Female,289.96
Dem. People's Republic of Korea,408,2015,75--79,Female,357.79
Republic of Korea,410,1970,75--79,Female,114.4
Republic of Korea,410,1975,75--79,Female,136
Republic of Korea,410,1980,75--79,Female,155.1
Republic of Korea,410,1985,75--79,Female,100
Republic of Korea,410,1990,75--79,Female,246.5
Republic of Korea,410,1995,75--79,Female,293.1
Republic of Korea,410,2000,75--79,Female,389.3
Republic of Korea,410,2005,75--79,Female,496.2
Republic of Korea,410,2010,75--79,Female,665.29
Republic of Korea,410,2015,75--79,Female,794.87
Kuwait,414,1970,75--79,Female,2.4
Kuwait,414,1975,75--79,Female,2.8
Kuwait,414,1980,75--79,Female,2.9
Kuwait,414,1985,75--79,Female,1.9
Kuwait,414,1990,75--79,Female,1.8
Kuwait,414,1995,75--79,Female,1.7
Kuwait,414,2000,75--79,Female,3
Kuwait,414,2005,75--79,Female,1.84
Kuwait,414,2010,75--79,Female,6.68
Kuwait,414,2015,75--79,Female,7.94
Kyrgyzstan,417,1970,75--79,Female,18.5
Kyrgyzstan,417,1975,75--79,Female,21.7
Kyrgyzstan,417,1980,75--79,Female,29.2
Kyrgyzstan,417,1985,75--79,Female,12.1
Kyrgyzstan,417,1990,75--79,Female,29.4
Kyrgyzstan,417,1995,75--79,Female,21.5
Kyrgyzstan,417,2000,75--79,Female,31.43
Kyrgyzstan,417,2005,75--79,Female,37.85
Kyrgyzstan,417,2010,75--79,Female,25.87
Kyrgyzstan,417,2015,75--79,Female,36.61
Lao People's Democratic Republic,418,1970,75--79,Female,7.2
Lao People's Democratic Republic,418,1975,75--79,Female,8.7
Lao People's Democratic Republic,418,1980,75--79,Female,10.7
Lao People's Democratic Republic,418,1985,75--79,Female,7.2
Lao People's Democratic Republic,418,1990,75--79,Female,14.7
Lao People's Democratic Republic,418,1995,75--79,Female,17.2
Lao People's Democratic Republic,418,2000,75--79,Female,19.9
Lao People's Democratic Republic,418,2005,75--79,Female,23.05
Lao People's Democratic Republic,418,2010,75--79,Female,25.28
Lao People's Democratic Republic,418,2015,75--79,Female,27.99
Lebanon,422,1970,75--79,Female,12.6
Lebanon,422,1975,75--79,Female,12.3
Lebanon,422,1980,75--79,Female,14.7
Lebanon,422,1985,75--79,Female,8.8
Lebanon,422,1990,75--79,Female,19.1
Lebanon,422,1995,75--79,Female,17.7
Lebanon,422,2000,75--79,Female,23.5
Lebanon,422,2005,75--79,Female,28.43
Lebanon,422,2010,75--79,Female,33.17
Lebanon,422,2015,75--79,Female,37.71
Macao SAR,446,1970,75--79,Female,2.7
Macao SAR,446,1975,75--79,Female,3.7
Macao SAR,446,1980,75--79,Female,2.4
Macao SAR,446,1985,75--79,Female,1.5
Macao SAR,446,1990,75--79,Female,2
Macao SAR,446,1995,75--79,Female,3.3
Macao SAR,446,2000,75--79,Female,3.9
Macao SAR,446,2005,75--79,Female,5.22
Macao SAR,446,2010,75--79,Female,3.94
Macao SAR,446,2015,75--79,Female,3.2
Malaysia,458,1970,75--79,Female,30.8
Malaysia,458,1975,75--79,Female,41
Malaysia,458,1980,75--79,Female,37.6
Malaysia,458,1985,75--79,Female,28.2
Malaysia,458,1990,75--79,Female,61.5
Malaysia,458,1995,75--79,Female,72.6
Malaysia,458,2000,75--79,Female,82.47
Malaysia,458,2005,75--79,Female,103.83
Malaysia,458,2010,75--79,Female,126.02
Malaysia,458,2015,75--79,Female,168.23
Maldives,462,1970,75--79,Female,0.1
Maldives,462,1975,75--79,Female,0.1
Maldives,462,1980,75--79,Female,0.2
Maldives,462,1985,75--79,Female,0.1
Maldives,462,1990,75--79,Female,0.4
Maldives,462,1995,75--79,Female,0.4
Maldives,462,2000,75--79,Female,0.6
Maldives,462,2005,75--79,Female,0.87
Maldives,462,2010,75--79,Female,1.4
Maldives,462,2015,75--79,Female,2.08
Mongolia,496,1970,75--79,Female,6.3
Mongolia,496,1975,75--79,Female,7.6
Mongolia,496,1980,75--79,Female,7.7
Mongolia,496,1985,75--79,Female,5.2
Mongolia,496,1990,75--79,Female,8.5
Mongolia,496,1995,75--79,Female,10.5
Mongolia,496,2000,75--79,Female,9.06
Mongolia,496,2005,75--79,Female,10.81
Mongolia,496,2010,75--79,Female,12.94
Mongolia,496,2015,75--79,Female,13.27
Oman,512,1970,75--79,Female,1.91
Oman,512,1975,75--79,Female,2.3
Oman,512,1980,75--79,Female,2.75
Oman,512,1985,75--79,Female,1.84
Oman,512,1990,75--79,Female,4.21
Oman,512,1995,75--79,Female,5.3
Oman,512,2000,75--79,Female,5.18
Oman,512,2005,75--79,Female,6.04
Oman,512,2010,75--79,Female,5.96
Oman,512,2015,75--79,Female,7.34
Nepal,524,1970,75--79,Female,28.6
Nepal,524,1975,75--79,Female,33.4
Nepal,524,1980,75--79,Female,40.4
Nepal,524,1985,75--79,Female,27.7
Nepal,524,1990,75--79,Female,55.2
Nepal,524,1995,75--79,Female,64.9
Nepal,524,2000,75--79,Female,78.44
Nepal,524,2005,75--79,Female,95.73
Nepal,524,2010,75--79,Female,121.35
Nepal,524,2015,75--79,Female,150.32
Pakistan,586,1970,75--79,Female,173.2
Pakistan,586,1975,75--79,Female,189.4
Pakistan,586,1980,75--79,Female,227.6
Pakistan,586,1985,75--79,Female,140.4
Pakistan,586,1990,75--79,Female,334
Pakistan,586,1995,75--79,Female,394.4
Pakistan,586,2000,75--79,Female,469.39
Pakistan,586,2005,75--79,Female,548.5
Pakistan,586,2010,75--79,Female,641.15
Pakistan,586,2015,75--79,Female,745.23
Philippines,608,1970,75--79,Female,108.85
Philippines,608,1975,75--79,Female,115.75
Philippines,608,1980,75--79,Female,133.45
Philippines,608,1985,75--79,Female,93.73
Philippines,608,1990,75--79,Female,210.42
Philippines,608,1995,75--79,Female,229.9
Philippines,608,2000,75--79,Female,269.69
Philippines,608,2005,75--79,Female,286.52
Philippines,608,2010,75--79,Female,358.59
Philippines,608,2015,75--79,Female,423.56
Timor-Leste,626,1970,75--79,Female,1.1
Timor-Leste,626,1975,75--79,Female,1.7
Timor-Leste,626,1980,75--79,Female,1.3
Timor-Leste,626,1985,75--79,Female,0.7
Timor-Leste,626,1990,75--79,Female,0.9
Timor-Leste,626,1995,75--79,Female,1.3
Timor-Leste,626,2000,75--79,Female,1.5
Timor-Leste,626,2005,75--79,Female,2.3
Timor-Leste,626,2010,75--79,Female,2.61
Timor-Leste,626,2015,75--79,Female,3.5
Qatar,634,1970,75--79,Female,0.2
Qatar,634,1975,75--79,Female,0.3
Qatar,634,1980,75--79,Female,0.2
Qatar,634,1985,75--79,Female,0.1
Qatar,634,1990,75--79,Female,0.3
Qatar,634,1995,75--79,Female,0.4
Qatar,634,2000,75--79,Female,0.4
Qatar,634,2005,75--79,Female,0.5
Qatar,634,2010,75--79,Female,0.81
Qatar,634,2015,75--79,Female,1.71
